pincode,place_name,state_name,latitude,longitude
522616,Annavaram,Andhra Pradesh,16.2233,79.9718
522617,Vadlamudivaripalem,Andhra Pradesh,16.1958,79.943
522619,Turlapadu,Andhra Pradesh,16.1005,80.2606
522626,Rajapeta,Andhra Pradesh,16.0889,80.1144
522646,Sanampudi,Andhra Pradesh,16.086,79.835
522647,Vinukonda,Andhra Pradesh,16.0531,79.7396
522649,Nagulavaram,Andhra Pradesh,15.9769,79.8892
522657,Perurupadu,Andhra Pradesh,16.0952,79.6534
522659,Mukkellapadu,Andhra Pradesh,15.9523,79.6298
522660,Reddipalem,Andhra Pradesh,15.8998,79.7079
522661,Inumella,Andhra Pradesh,16.2887,79.8337
523101,Palukur,Andhra Pradesh,16.128,79.5425
523105,Kandukur H.O,Andhra Pradesh,15.2096,79.7173
523108,Inimerla,Andhra Pradesh,15.1064,79.459
523109,Malepadu,Andhra Pradesh,15.2419,79.708
523110,Raghunadhapuram,Andhra Pradesh,15.0683,79.5375
523111,Vengalapuram,Andhra Pradesh,15.3133,79.642
523112,Mundlapadu,Andhra Pradesh,15.3304,78.8994
523113,Kalavalla,Andhra Pradesh,15.1054,79.8236
523115,Medarametlapalem,Andhra Pradesh,15.0248,79.7945
523116,Chundi,Andhra Pradesh,15.1669,79.6845
523117,Marella,Andhra Pradesh,15.2879,79.5974
523135,Pallepalem,Andhra Pradesh,15.4762,80.1986
523155,Ramakrishnapuram,Andhra Pradesh,15.6213,79.5158
523156,Mgc Market(C ),Andhra Pradesh,15.1527,79.7797
523157,Papayapalem,Andhra Pradesh,15.7996,80.3854
523167,Koniki,Andhra Pradesh,15.7817,80.1754
523168,Karamchedu,Andhra Pradesh,15.8113,80.1943
523169,Jagarlamudi,Andhra Pradesh,15.9755,80.2225
523170,Swarna,Andhra Pradesh,15.8542,80.2858
523171,Timmarajupalem,Andhra Pradesh,16.0018,80.255
523180,Ammanabrolu,Andhra Pradesh,15.5802,80.1488
523182,Devarampadu,Andhra Pradesh,15.5519,80.1851
523184,Pandillapalli,Andhra Pradesh,15.6952,80.0974
523185,Timmasamudram,Andhra Pradesh,15.7897,80.2459
523187,Vetapalem,Andhra Pradesh,15.785,80.3066
523212,Anamanamuru,Andhra Pradesh,15.7405,79.9705
523213,Paidipadu,Andhra Pradesh,15.7116,80.1121
523214,Kotapadu,Andhra Pradesh,15.8417,80.0924
523223,Mogallur,Andhra Pradesh,15.0419,79.8733
523224,Ramagopalapuram,Andhra Pradesh,15.3408,79.3294
523225,Enikapadu,Andhra Pradesh,15.5118,79.8737
523228,Nallagandla,Andhra Pradesh,15.4684,79.359
523230,Tummagunta,Andhra Pradesh,15.2041,79.2006
523240,Podili H.O,Andhra Pradesh,15.3631,79.4272
523241,Mugachintala,Andhra Pradesh,15.6289,79.5294
523245,Akkacheruvu,Andhra Pradesh,15.6361,79.5919
523246,Vemulapadu,Andhra Pradesh,15.5321,79.3402
523252,Botlapalem,Andhra Pradesh,15.7326,79.7684
523254,Garlapeta,Andhra Pradesh,15.412,79.5927
523261,Kondamuru,Andhra Pradesh,15.8312,80.0653
523262,Yedugundlapadu,Andhra Pradesh,15.5611,80.0496
523265,Idara,Andhra Pradesh,15.9095,79.8117
523270,Kuchipudi,Andhra Pradesh,15.4671,79.6631
523271,Ayyaparajupalem,Andhra Pradesh,15.3664,79.7213
523273,Muppavaram,Andhra Pradesh,15.8451,80.0529
523281,Potluru,Andhra Pradesh,15.0461,79.948
523286,Motumala,Andhra Pradesh,15.4851,80.1885
523291,Ravuru,Andhra Pradesh,15.0204,80.0245
523301,Rajupalem,Andhra Pradesh,15.5901,79.6183
523302,Kopparam,Andhra Pradesh,16.0841,79.9874
523303,Elchuru,Andhra Pradesh,16.0813,79.9269
523304,Kurichedu,Andhra Pradesh,15.9032,79.5769
523305,Indlacheruvu,Andhra Pradesh,15.8068,79.4553
523316,Markapur H.O,Andhra Pradesh,15.5381,79.2958
523320,Pregallapadu,Andhra Pradesh,15.865,79.241
523326,Ramasamudram,Andhra Pradesh,16.0215,79.3936
523328,Manepalle,Andhra Pradesh,16.1281,79.5388
523329,Jammanapalle,Andhra Pradesh,15.7696,79.2038
523330,Gollapalle,Andhra Pradesh,15.9041,79.3292
523331,Chinnagudipadu,Andhra Pradesh,15.8103,79.5057
523332,Tarlupadu,Andhra Pradesh,15.6571,79.2238
523333,Kakarla,Andhra Pradesh,15.6481,79.1117
523334,Pusalapadu,Andhra Pradesh,15.4999,79.0989
523335,Papinenipalle,Andhra Pradesh,15.6797,78.9335
523336,Lingapuram,Andhra Pradesh,15.5804,79.0312
523346,Basinepalle,Andhra Pradesh,15.4404,79.1351
523357,Giddalur,Andhra Pradesh,15.3744,78.9261
523367,Obulapuram,Andhra Pradesh,15.6213,79.5158
523369,Idamakallu,Andhra Pradesh,15.2899,78.9929
523370,Aurangabad,Andhra Pradesh,15.5932,79.1579
523371,Rayavaram,Andhra Pradesh,15.7169,79.3124
523372,Akkapalle,Andhra Pradesh,15.5148,78.9617
523373,Pamurupalle,Andhra Pradesh,15.0931,79.3031
524004,Mulumudi,Andhra Pradesh,14.4579,79.8491
524005,Polytechnic (Nellore),Andhra Pradesh,14.4685,79.9445
524121,Akkampeta,Andhra Pradesh,14.2839,79.8235
524123,Kattuvapalli,Andhra Pradesh,14.176,79.9399
524124,Venadu,Andhra Pradesh,13.641,80.1301
524126,Rajupalem,Andhra Pradesh,14.1138,79.7322
524134,Velikallu,Andhra Pradesh,14.139,79.5489
524137,Padugupadu,Andhra Pradesh,14.4885,79.9923
524142,Talluru,Andhra Pradesh,14.4268,79.7344
524201,Kavali Co-op Colony,Andhra Pradesh,15.1092,80.0039
524203,Annagaripalem,Andhra Pradesh,14.8437,80.0762
524222,Dasaripalli,Andhra Pradesh,14.4268,79.7344
524225,Lakshmipuram,Andhra Pradesh,15.004,79.9691
524228,Bhairavaram,Andhra Pradesh,13.9237,79.761
524230,Timmayapalem,Andhra Pradesh,14.7704,79.6099
524234,Velpulagunta,Andhra Pradesh,14.7183,79.7739
524236,Gandipalem,Andhra Pradesh,14.9987,79.3085
524239,Veligandla,Andhra Pradesh,15.0276,79.627
524240,Rangasamudram,Andhra Pradesh,14.6889,79.8443
524301,Somasila,Andhra Pradesh,14.4998,79.3144
524302,Lingamgunta,Andhra Pradesh,14.8814,80.0201
524303,Bandarupalli,Andhra Pradesh,13.9198,79.6244
524304,Tellapadu,Andhra Pradesh,14.9078,79.6466
524305,Penuballi,Andhra Pradesh,14.4968,79.8898
524306,Siddipuram,Andhra Pradesh,14.566,79.8097
524307,Nandavaram,Andhra Pradesh,14.7,79.4643
524309,Vellanti,Andhra Pradesh,14.4807,79.8223
524310,Ayyavaripalem,Andhra Pradesh,14.0563,79.8255
524311,Macherlavaripalem,Andhra Pradesh,14.4081,80.1064
524312,Tikkavaram,Andhra Pradesh,13.9951,79.6545
524313,Gangapatnam,Andhra Pradesh,14.5237,80.1521
524315,Allur,Andhra Pradesh,14.6833,80.0667
524316,Kodavaluru,Andhra Pradesh,14.5669,80.0034
524318,Alaganipadu,Andhra Pradesh,14.5958,80.1111
524320,Palicherlapadu,Andhra Pradesh,14.3575,79.8209
524321,Golagamudi,Andhra Pradesh,14.3536,79.9753
524323,Pantapalem,Andhra Pradesh,14.2638,80.0475
524341,Chinnagopavaram,Andhra Pradesh,14.4761,79.5526
524342,Dachur,Andhra Pradesh,14.3863,79.5648
524344,Krishnapatnam,Andhra Pradesh,14.2887,80.1239
524345,Ammavaripalem,Andhra Pradesh,14.4609,79.7262
524346,Kakupalli,Andhra Pradesh,14.3899,80.0314
524347,Nelltur,Andhra Pradesh,14.4205,79.7347
524366,Maneguntapadu,Andhra Pradesh,14.5521,80.0232
524402,Gurramkonda,Andhra Pradesh,14.0097,79.8219
524403,Mallam (Nellore),Andhra Pradesh,13.955,80.1158
524405,Kommalapudi,Andhra Pradesh,14.2755,79.8859
524406,Nindali,Andhra Pradesh,14.1075,79.6977
524407,Lingasamudram,Andhra Pradesh,14.1605,79.7024
524408,Nawabpeta,Andhra Pradesh,14.2068,79.5516
524411,Siddavaram,Andhra Pradesh,14.7755,80.0637
524412,Chillakur,Andhra Pradesh,14.1282,79.8638
524413,Vallipedu,Andhra Pradesh,14.0913,80.0153
524414,Gundavolu,Andhra Pradesh,14.2821,79.5308
524421,Graddagunta,Andhra Pradesh,13.9247,79.867
530003,Vidya Bhavan,Andhra Pradesh,17.7133,83.2808
530008,Kancharapalem,Andhra Pradesh,17.7336,83.2717
530011,Malkapuram,Andhra Pradesh,17.6852,83.2437
530012,Jaggayyapalem,Andhra Pradesh,17.8817,83.3409
530015,Zinc Smelter P,Andhra Pradesh,17.8817,83.3409
530018,Marripalem,Andhra Pradesh,17.8578,83.1259
530028,Simhachalam,Andhra Pradesh,17.7668,83.2499
530029,Venkatapuram,Andhra Pradesh,17.7576,83.2066
530031,Devada,Andhra Pradesh,17.8909,82.6924
530032,Visakhapatnam Steel Project Townshi,Andhra Pradesh,17.926,83.1431
530040,Pedagadili,Andhra Pradesh,17.7603,83.1249
530041,Pothinamallayapalem,Andhra Pradesh,17.7603,83.1249
530043,Dayalnagar,Andhra Pradesh,17.7603,83.1249
530044,Nadupuru,Andhra Pradesh,17.8909,82.6924
530045,Yendada,Andhra Pradesh,17.7603,83.1249
530046,Vadlapudi,Andhra Pradesh,17.8909,82.6924
530047,Vepagunta (Visakhapatnam),Andhra Pradesh,17.7784,83.2158
530048,Madhurawada,Andhra Pradesh,17.8225,83.3639
530049,Duvvada,Andhra Pradesh,17.7,83.1535
530051,Sujatha Nagar,Andhra Pradesh,17.7878,83.2176
530052,Tarluvada,Andhra Pradesh,17.7878,83.2176
530053,Aganampudi,Andhra Pradesh,17.7878,83.2176
531019,Valluru,Andhra Pradesh,17.3144,82.533
531020,Ravada,Andhra Pradesh,17.8909,82.6924
531021,Paravada,Andhra Pradesh,17.6283,83.0793
531022,Gavarapalem,Andhra Pradesh,17.9169,83.0812
531023,Rayapurajupeta,Andhra Pradesh,17.811,82.9795
531025,Gudivada,Andhra Pradesh,17.7804,82.8169
531028,Manchala,Andhra Pradesh,17.9474,82.8838
531029,Lingeti,Andhra Pradesh,18.162,82.4842
531031,Tallapalem,Andhra Pradesh,17.6334,82.8904
531032,Gandhavaram,Andhra Pradesh,17.7724,82.9877
531033,Pallapu Anandapuram,Andhra Pradesh,17.6113,82.9425
531034,Arle,Andhra Pradesh,17.8558,83.0614
531035,Bangarammapalem,Andhra Pradesh,17.4184,82.8568
531036,Rajam,Andhra Pradesh,17.7365,82.892
531040,Koravangi,Andhra Pradesh,18.2591,82.4405
531061,Gorapudi,Andhra Pradesh,17.4803,82.9525
531077,Addumanda,Andhra Pradesh,17.8909,82.6924
531083,Chinnagummuluru,Andhra Pradesh,17.4615,82.7272
531084,Bangarampeta,Andhra Pradesh,17.6895,82.3523
531085,Kailasapatnam,Andhra Pradesh,17.551,82.6955
531087,Chintalapudi,Andhra Pradesh,17.629,82.2895
531105,Sileru Project,Andhra Pradesh,17.7377,82.7162
531111,Kommangi,Andhra Pradesh,17.8197,82.4082
531113,Makavarapalem,Andhra Pradesh,17.6192,82.7216
531114,Kanchugummala,Andhra Pradesh,17.7446,82.678
531115,Gunupudi,Andhra Pradesh,17.3327,82.6411
531116,Narsipatnam H.O,Andhra Pradesh,17.6559,82.5482
531117,Amalapuram,Andhra Pradesh,17.5846,82.5906
531118,Lammasingi,Andhra Pradesh,17.817,82.4926
531126,Rebaka,Andhra Pradesh,17.4455,82.6604
531127,Pentakota,Andhra Pradesh,17.3009,82.6112
531149,Sunkarimetta,Andhra Pradesh,18.2729,82.9658
531151,Sagara,Andhra Pradesh,18.3753,82.8136
531162,Mopada,Andhra Pradesh,17.8909,82.6924
531163,Bheemunipatnam,Andhra Pradesh,17.8902,83.452
531173,Gorapalle,Andhra Pradesh,17.8348,83.1776
531219,Penta,Andhra Pradesh,18.166,82.7828
532005,Muddada,Andhra Pradesh,18.2385,83.8687
532122,Madduvalasa,Andhra Pradesh,18.58,83.6238
532123,Mandarada,Andhra Pradesh,18.4574,83.7821
532148,Jada,Andhra Pradesh,18.3703,83.6382
532168,Chittarupuram,Andhra Pradesh,18.4212,83.8278
532185,Amadalavalasa H.O,Andhra Pradesh,18.4049,83.908
532186,Turakapeta,Andhra Pradesh,18.4386,83.8455
532190,Rottavalasa,Andhra Pradesh,18.4744,83.9018
532195,Kotabommali,Andhra Pradesh,18.5202,84.1625
532201,Tekkali H.O,Andhra Pradesh,18.5492,83.9602
532203,Gudem,Andhra Pradesh,18.344,83.9105
532211,Naupada (Srikakulam),Andhra Pradesh,18.5619,84.2989
532212,Ravivalasa,Andhra Pradesh,18.4836,83.9182
532213,Pathapatnam,Andhra Pradesh,18.5609,83.7854
532214,Borubhadra,Andhra Pradesh,18.5609,83.7854
532215,Marripadu,Andhra Pradesh,18.7883,83.8048
532216,Chapara,Andhra Pradesh,18.7704,84.1853
532218,Kurmanadhapuram,Andhra Pradesh,18.5786,83.9881
532219,Metturu,Andhra Pradesh,18.7433,83.9049
532220,Venkatapuram,Andhra Pradesh,18.3675,83.5148
532222,Dokulapadu,Andhra Pradesh,18.7205,84.4593
532242,Mandasa,Andhra Pradesh,18.8683,84.463
532284,Sompeta,Andhra Pradesh,18.9442,84.5845
532290,Jhadupudi,Andhra Pradesh,19.016,84.61
532291,Dolagovindapuram,Andhra Pradesh,18.7493,83.9151
532292,Talatampara,Andhra Pradesh,18.4598,83.7112
532322,Kaviti,Andhra Pradesh,18.4705,83.7789
532401,Ippili,Andhra Pradesh,18.2483,83.9615
532402,Dharmapuram,Andhra Pradesh,18.328,83.8126
532403,Adapaka,Andhra Pradesh,18.2668,83.7351
532404,Srikurmam,Andhra Pradesh,18.2708,84.0044
532405,Korlam,Andhra Pradesh,18.3756,83.496
532408,Koyyam,Andhra Pradesh,18.19,83.8526
532409,Derasam,Andhra Pradesh,18.1476,83.6839
532410,Fareedpeta,Andhra Pradesh,18.4949,83.786
532421,Devadi,Andhra Pradesh,18.3808,84.0133
532426,Annupuram,Andhra Pradesh,18.6022,83.9724
532427,Timadam,Andhra Pradesh,18.5152,83.976
532428,Mukhalingam,Andhra Pradesh,18.5965,83.9634
532429,Polaki,Andhra Pradesh,18.3721,84.1027
532430,Koduru,Andhra Pradesh,18.2774,83.5465
532443,Kodisa,Andhra Pradesh,18.5538,83.6621
532445,Khandyam,Andhra Pradesh,18.5238,83.7876
532455,Puliputti,Andhra Pradesh,18.7591,83.8529
532457,Kadumu,Andhra Pradesh,18.8111,83.9085
532461,Rajulagumada,Andhra Pradesh,18.6887,83.5686
532462,Jamparakota,Andhra Pradesh,18.682,83.7318
532474,Tilaru,Andhra Pradesh,18.4787,84.0775
532484,Modallavalasa,Andhra Pradesh,18.3565,83.8481
533005,Sarpavaram,Andhra Pradesh,17.0037,82.2287
533016,Penuguduru,Andhra Pradesh,16.9167,82.2
533102,Madhurapudi,Andhra Pradesh,17.1073,81.8278
533104,Aryapuram,Andhra Pradesh,17.4131,82.239
533106,Prakasamnagar,Andhra Pradesh,17.4131,82.239
533107,Pidimgoyya,Andhra Pradesh,17.0067,81.8297
533125,Vemagiri,Andhra Pradesh,16.9307,81.806
533210,Tummalapalli,Andhra Pradesh,17.1885,82.0118
533211,Ainavillilanka,Andhra Pradesh,16.6771,82.0202
533212,Katrenikona,Andhra Pradesh,16.5826,82.1528
533214,Ambajipeta,Andhra Pradesh,16.5946,81.9064
533215,Bodasakurru,Andhra Pradesh,16.4862,81.4719
533217,Turupulanka,Andhra Pradesh,16.4862,81.4719
533218,Kodurupadu,Andhra Pradesh,17.1885,82.0118
533220,I.Polavaram,Andhra Pradesh,16.6589,82.1875
533222,Uppalaguptam,Andhra Pradesh,16.5533,82.0975
533223,Vadapalem,Andhra Pradesh,17.1885,82.0118
533229,Narendrapuram,Andhra Pradesh,17.096,81.8809
533232,Chintaluru,Andhra Pradesh,17.293,82.2794
533233,Jonnada,Andhra Pradesh,16.7964,81.8624
533235,Peravaram,Andhra Pradesh,17.2582,82.1356
533236,Ankampalem,Andhra Pradesh,17.4008,82.3102
533237,Lolla,Andhra Pradesh,16.936,81.8973
533238,Ravulapadu,Andhra Pradesh,17.5557,81.9769
533239,Pulletikurru,Andhra Pradesh,16.936,81.8973
533241,Nedunuru,Andhra Pradesh,17.5048,81.6638
533242,Razole H.O,Andhra Pradesh,16.741,81.0201
533244,Kesanapalli,Andhra Pradesh,17.1885,82.0118
533248,Katrenipadu,Andhra Pradesh,17.1885,82.0118
533249,Tatipaka,Andhra Pradesh,17.456,82.4415
533250,Padamatipalem,Andhra Pradesh,17.1885,82.0118
533252,Antarvedi,Andhra Pradesh,16.3325,81.7343
533253,Malikipuram,Andhra Pradesh,16.4013,81.8052
533254,Lakkavaram (East Godavari),Andhra Pradesh,17.3437,82.0769
533256,Ramachandrapuram Old Town,Andhra Pradesh,17.077,82.1384
533260,Velangi,Andhra Pradesh,17.4154,82.2787
533261,Matsavaram,Andhra Pradesh,17.1885,82.0118
533262,Kapavaram,Andhra Pradesh,17.0696,82.2028
533264,Ramavaram,Andhra Pradesh,17.1881,82.0802
533274,North Gopalapuram,Andhra Pradesh,17.0747,81.7932
533284,Lakkonda,Andhra Pradesh,17.4255,81.9292
533286,Gangampalem,Andhra Pradesh,17.4261,82.0568
533287,Ramachandrapuram,Andhra Pradesh,17.1696,82.1181
533288,Tunnuru,Andhra Pradesh,17.4497,81.6347
533289,Narasimhapuram,Andhra Pradesh,17.1885,82.0118
533290,Raghavapuram,Andhra Pradesh,17.1885,82.0118
533291,Doddigunta,Andhra Pradesh,17.0482,82.0033
533292,Dosakayapalli,Andhra Pradesh,17.3749,81.9018
533293,Mulakallanka,Andhra Pradesh,17.1885,82.0118
533295,Gujjumamidivalasa,Andhra Pradesh,17.5881,81.646
533296,Srirampuram,Andhra Pradesh,17.1885,82.0118
533297,Singarampalem,Andhra Pradesh,17.3931,82.2271
533305,Satyavada,Andhra Pradesh,17.1885,82.0118
533306,Kota,Andhra Pradesh,17.5795,81.8979
533307,Atchutapuram,Andhra Pradesh,16.9413,81.5004
533308,Mandapeta,Andhra Pradesh,16.8625,81.9292
533309,Korumilli,Andhra Pradesh,17.4464,81.8548
533340,Tapeswaram,Andhra Pradesh,17.1584,81.9251
533341,Dwarapudi,Andhra Pradesh,16.95,81.9333
533342,Anaparthy,Andhra Pradesh,16.9341,81.9552
533343,Rangapuram,Andhra Pradesh,17.0047,82.0421
533344,Rajupalem,Andhra Pradesh,17.1677,82.1685
533345,Konkuduru,Andhra Pradesh,17.1584,81.9251
533346,Koppavaram,Andhra Pradesh,17.0219,82.2257
533347,Mothugudem,Andhra Pradesh,17.1584,81.9251
533348,Donkarayi,Andhra Pradesh,17.9287,81.8005
533349,Vaddigudem,Andhra Pradesh,17.1885,82.0118
533350,Marrigudem,Andhra Pradesh,17.9777,81.9249
533351,Gannavaram,Andhra Pradesh,16.6,81.9
533352,Chodavaram,Andhra Pradesh,17.602,82.0677
533401,Boddavaram,Andhra Pradesh,17.4475,82.5076
533406,Tetagunta,Andhra Pradesh,17.3146,82.4423
533407,Bhimavarapukota,Andhra Pradesh,17.5037,82.5287
533408,Krishnapuram,Andhra Pradesh,17.1885,82.0118
533430,Sarabhavaram,Andhra Pradesh,17.5187,81.9479
533431,Kirlampudi,Andhra Pradesh,17.1989,82.1824
533432,Siripuram,Andhra Pradesh,17.535,81.8472
533433,Jalluru,Andhra Pradesh,17.0955,82.1958
533434,Vetlapalem,Andhra Pradesh,17.0249,82.1339
533437,Kandrakota,Andhra Pradesh,17.145,82.1308
533444,Vazrakutam,Andhra Pradesh,17.226,82.064
533445,Rayavaram,Andhra Pradesh,17.3608,81.753
533446,Nellipudi,Andhra Pradesh,17.2673,82.3469
533447,Ramanakkapeta,Andhra Pradesh,17.1885,82.0118
533449,Durgada,Andhra Pradesh,17.2142,82.344
533450,Pithapuram,Andhra Pradesh,17.1168,82.2528
533461,Coringa,Andhra Pradesh,16.8,82.2333
533462,Karapa,Andhra Pradesh,16.9,82.1667
533468,Gollapalem,Andhra Pradesh,17.1885,82.0118
533483,Panasalapalem,Andhra Pradesh,17.6482,81.9744
533577,A.Vemavaram,Andhra Pradesh,17.1292,81.9064
534002,Chodimella,Andhra Pradesh,16.7386,81.0911
534004,Sriparru,Andhra Pradesh,16.6412,81.14
534007,Kalaparru,Andhra Pradesh,16.6708,81.0117
534111,Atchannapalem,Andhra Pradesh,16.9109,81.4013
534122,Satyavaram,Andhra Pradesh,16.8946,81.4023
534124,Penumantra,Andhra Pradesh,16.6434,81.6516
534126,Kanteru,Andhra Pradesh,16.8946,81.4023
534134,Moyyeru,Andhra Pradesh,16.7717,81.4423
534146,Prattipadu,Andhra Pradesh,16.8116,81.5732
534156,Duvva,Andhra Pradesh,16.7797,81.6238
534165,West Vipparru,Andhra Pradesh,16.7457,81.4728
534166,Jetlapalem,Andhra Pradesh,16.7582,81.4711
534176,Nabipeta,Andhra Pradesh,16.8946,81.4023
534195,Mandalaparru,Andhra Pradesh,16.7202,81.439
534197,Pippara,Andhra Pradesh,16.7167,81.55
534201,Bhimavaram Railway Colony,Andhra Pradesh,16.5259,81.4262
534202,Annavaram,Andhra Pradesh,16.8946,81.4023
534204,Peda-amiram,Andhra Pradesh,16.5259,81.4262
534206,Lakshminarasimhapuram,Andhra Pradesh,16.4998,81.4557
534207,Tundurru,Andhra Pradesh,16.475,81.5855
534208,Komarada,Andhra Pradesh,16.4972,81.5074
534209,Korukollu,Andhra Pradesh,16.8946,81.4023
534210,Kondepudi,Andhra Pradesh,16.7776,81.6742
534215,Venkatrayapuram,Andhra Pradesh,16.7776,81.6742
534216,Palangi,Andhra Pradesh,16.7684,81.697
534218,Tetali,Andhra Pradesh,16.77,81.6564
534222,Komaravaram,Andhra Pradesh,16.8946,81.4023
534225,Relangi,Andhra Pradesh,16.7167,81.6667
534227,Tadiparru,Andhra Pradesh,16.7866,81.7228
534230,Unikili,Andhra Pradesh,16.8946,81.4023
534235,Gummuluru,Andhra Pradesh,16.622,81.4068
534238,Navuduru,Andhra Pradesh,16.5556,81.4012
534239,Dirusumarru,Andhra Pradesh,16.4708,81.5388
534240,Konithiwada,Andhra Pradesh,16.5842,81.4741
534243,Srungavruksham,Andhra Pradesh,16.5842,81.4741
534244,Vankayalapalem,Andhra Pradesh,16.5842,81.4741
534245,Viravasaram,Andhra Pradesh,16.5842,81.4741
534247,Tokalapudi,Andhra Pradesh,16.8946,81.4023
534265,Varidhanam,Andhra Pradesh,16.4963,81.7417
534266,Doddipatla,Andhra Pradesh,16.8946,81.4023
534267,Gummaluru,Andhra Pradesh,17.2921,81.4955
534269,Valluru,Andhra Pradesh,16.8946,81.4023
534280,Sitaramapuram,Andhra Pradesh,16.7517,81.4281
534281,Kalipatnam,Andhra Pradesh,16.3898,81.5173
534311,Rajanagaram,Andhra Pradesh,17.1956,81.4635
534312,Bayyanagudem,Andhra Pradesh,17.125,81.3628
534315,Polavaram,Andhra Pradesh,17.2475,81.6437
534316,Cherukumilli,Andhra Pradesh,16.5403,81.3641
534318,Gopavaram,Andhra Pradesh,16.9085,81.6974
534320,Penugonda,Andhra Pradesh,16.6536,81.7455
534324,Tamarada,Andhra Pradesh,16.8946,81.4023
534326,Ilaparru,Andhra Pradesh,16.8946,81.4023
534327,Miniminchilipadu,Andhra Pradesh,16.9497,81.6822
534328,Surampudi,Andhra Pradesh,17.1851,81.4065
534329,Kaldhari,Andhra Pradesh,16.837,81.6741
534330,Annavarappadu,Andhra Pradesh,16.8946,81.4023
534338,Kavitam,Andhra Pradesh,16.6222,80.8847
534340,Tirugudumetta,Andhra Pradesh,16.8894,81.6494
534350,Kovvur H.O,Andhra Pradesh,17.0509,81.5554
534401,Pulla,Andhra Pradesh,16.806,81.3241
534406,Narayanapuram,Andhra Pradesh,16.8184,81.4053
534411,Kagupadu,Andhra Pradesh,16.8015,81.4462
534425,Gopalapuram,Andhra Pradesh,16.8993,81.385
534426,Dorasanipadu,Andhra Pradesh,16.9707,81.2573
534427,Bhogapuram,Andhra Pradesh,16.7615,81.2315
534432,Denduluru,Andhra Pradesh,16.7578,81.1649
534435,Ramasingavaram,Andhra Pradesh,16.8863,81.1083
534442,Kovvali,Andhra Pradesh,16.7293,81.1741
534444,Ravigudem,Andhra Pradesh,17.1983,81.3682
534448,Kommugudem,Andhra Pradesh,16.9153,81.5297
534449,Kamavarapukota,Andhra Pradesh,17.0098,81.1925
534450,Somavarapupadu,Andhra Pradesh,16.7502,81.115
534452,Kallacheruvu,Andhra Pradesh,16.9499,81.1315
534455,Akkampeta,Andhra Pradesh,17.1629,81.2846
534456,Makkinavarigudem,Andhra Pradesh,17.1648,81.0904
534460,Chintalapudi,Andhra Pradesh,17.0686,80.9836
534461,Tedlam,Andhra Pradesh,17.0119,81.0887
534467,Epigunta,Andhra Pradesh,17.1003,81.1173
534475,Janampeta,Andhra Pradesh,16.7757,81.0521
535001,Vizianagaram City,Andhra Pradesh,18.1169,83.4115
535002,Kothapeta (Vizianagaram),Andhra Pradesh,18.1244,83.374
535003,Ambativalasa,Andhra Pradesh,18.1883,83.3675
535004,Sarika,Andhra Pradesh,18.0792,83.362
535005,Vedullavalasa,Andhra Pradesh,18.0509,83.4415
535006,Jammu,Andhra Pradesh,18.2309,83.5262
535101,Devada,Andhra Pradesh,17.926,83.1431
535102,Garbham,Andhra Pradesh,18.4673,83.3793
535124,Gangannapadu,Andhra Pradesh,18.4898,83.4823
535125,Batuva,Andhra Pradesh,18.3413,83.6255
535126,Amiti,Andhra Pradesh,18.4988,83.5278
535128,Dalemrajuvalasa,Andhra Pradesh,18.3656,83.6076
535145,Timidi,Andhra Pradesh,18.0753,83.1668
535148,Kottam,Andhra Pradesh,18.0938,83.2311
535160,Ramabhadrapuram,Andhra Pradesh,18.1419,83.2321
535161,Sompuram Agraharam,Andhra Pradesh,18.0379,83.1346
535183,Devada,Andhra Pradesh,17.926,83.1431
535204,Krishnapuram,Andhra Pradesh,18.0812,83.6342
535213,Konada,Andhra Pradesh,18.0173,83.5629
535214,Korukonda,Andhra Pradesh,18.0641,83.3347
535215,Korlam,Andhra Pradesh,18.1467,83.2729
535216,Bhogapuram,Andhra Pradesh,18.0325,83.498
535217,Chodavaram,Andhra Pradesh,18.2384,83.5093
535218,Gushini,Andhra Pradesh,18.1898,83.5445
535220,Gudem,Andhra Pradesh,18.242,83.4717
535221,Veduruvada,Andhra Pradesh,18.1974,83.2341
535240,Kotyada,Andhra Pradesh,18.0205,83.2033
535250,Jagaram,Andhra Pradesh,18.0631,83.2138
535260,Tamatada,Andhra Pradesh,18.2357,83.3717
535270,Konisa,Andhra Pradesh,18.2904,83.2943
535273,Mentada,Andhra Pradesh,18.3101,83.2612
535280,Chintalapeta,Andhra Pradesh,18.2107,83.436
535281,Vavilapadu,Andhra Pradesh,17.9932,83.0222
535463,Marupenta,Andhra Pradesh,18.7488,83.5038
535501,Jagannadhapuram,Andhra Pradesh,18.7888,83.4242
535502,Gunanupuram,Andhra Pradesh,18.8186,83.4875
535521,Komarada,Andhra Pradesh,18.8976,83.4633
535522,Venkampeta,Andhra Pradesh,18.4673,83.3793
535523,Gumma,Andhra Pradesh,18.9587,83.6439
535524,Kurupam,Andhra Pradesh,18.8663,83.5519
535525,Ankavaram,Andhra Pradesh,18.7732,83.5817
535526,Gavarampeta,Andhra Pradesh,18.4673,83.3793
535527,Sirlam,Andhra Pradesh,18.7021,83.3056
535534,Udayapuram,Andhra Pradesh,18.9562,83.6994
535546,Ramavaram,Andhra Pradesh,18.6263,83.3507
535547,Kasipatnam,Andhra Pradesh,18.2155,83.1183
